lat,lon,Ax,Ay,Gz
18:33:55,0,0,0,0,0,0,0,0
18:33:55,0,0,0,0,0,0,0,0
18:33:55,0,0,0,0,0,0,0,0
18:33:55,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:56,0,0,0,0,0,0,0,0
18:33:57,0,0,0,0,0,0,0,0
18:33:57,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:57,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:57,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:57,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:57,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:57,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:57,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:57,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:57,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:58,21.039611166666667,105.782851,0,0,0,0,0,0
18:33:58,21.039606833333334,105.78286516666667,0,0,0,0,0,0
18:33:58,21.039606833333334,105.78286516666667,0,0,0,0,0,0
18:33:58,21.039606833333334,105.78286516666667,0,0,0,0,0,0
18:33:58,21.039606833333334,105.78286516666667,0,0,0,0,0,0
18:33:58,21.039606833333334,105.78286516666667,0,0,0,0,0,0
18:33:58,21.039606833333334,105.78286516666667,0,0,0,0,0,0
18:33:58,21.039606833333334,105.78286516666667,0,0,0,0,0,0
18:33:58,21.039606833333334,105.78286516666667,0,0,0,0,0,0
18:33:58,21.039606833333334,105.78286516666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:33:59,21.0396085,105.78287116666667,0,0,0,0,0,0
18:34:00,21.039609166666665,105.78287733333333,0,0,0,0,0,0
18:34:00,21.039609166666665,105.78287733333333,0,0,0,0,0,0
18:34:00,21.039609166666665,105.78287733333333,0,0,0,0,0,0
18:34:00,21.039609166666665,105.78287733333333,0,0,0,0,0,0
18:34:00,21.039609166666665,105.78287733333333,0,0,0,0,0,0
18:34:00,21.039609166666665,105.78287733333333,-0.8,-0.71,-0.02,0.08,-0.21,0.0
18:34:00,21.039609166666665,105.78287733333333,-0.84,-0.69,0.1,0.14,-0.24,0.0
18:34:00,21.039609166666665,105.78287733333333,-0.83,-0.69,-0.12,0.2,-0.19,0.0
18:34:00,21.039609166666665,105.78287733333333,-0.85,-0.67,-0.04,0.22,-0.29,0.0
18:34:00,21.039609166666665,105.78287733333333,-0.86,-0.69,-0.11,0.29,-0.34,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.81,-0.69,-0.09,0.36,-0.25,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.86,-0.71,-0.09,0.39,-0.22,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.81,-0.71,-0.16,0.44,-0.19,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.83,-0.68,-0.13,0.51,-0.14,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.88,-0.69,-0.16,0.49,-0.31,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.81,-0.72,-0.17,0.56,-0.21,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.83,-0.7,-0.24,0.56,-0.28,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.8,-0.68,-0.19,0.59,-0.29,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.84,-0.69,-0.19,0.64,-0.26,0.0
18:34:01,21.039600833333335,105.78288316666666,-0.81,-0.71,-0.27,0.69,-0.22,0.0
18:34:02,21.039602333333335,105.7828905,-0.82,-0.69,-0.21,0.75,-0.24,0.0
18:34:02,21.039602333333335,105.7828905,-0.84,-0.71,-0.34,0.77,-0.25,0.0
18:34:02,21.039602333333335,105.7828905,-0.78,-0.71,-0.24,0.75,-0.27,0.0
18:34:02,21.039602333333335,105.7828905,-0.83,-0.71,-0.25,0.74,-0.3,0.0
18:34:02,21.039602333333335,105.7828905,-0.81,-0.71,-0.32,0.75,-0.31,0.0
18:34:02,21.039602333333335,105.7828905,-0.82,-0.71,-0.28,0.83,-0.21,0.0
18:34:02,21.039602333333335,105.7828905,-0.81,-0.7,-0.23,0.73,-0.24,0.0
18:34:02,21.039602333333335,105.7828905,-0.84,-0.71,-0.18,0.77,-0.21,0.0
18:34:02,21.039602333333335,105.7828905,-0.85,-0.7,-0.34,0.77,-0.22,0.0
18:34:03,21.039602333333335,105.7828905,-0.83,-0.7,-0.26,0.82,-0.23,0.0
18:34:03,21.0395935,105.782895,-0.83,-0.7,-0.25,0.84,-0.26,0.0
18:34:03,21.0395935,105.782895,-0.79,-0.7,-0.25,0.85,-0.21,0.0
18:34:03,21.0395935,105.782895,-0.86,-0.71,-0.23,0.86,-0.27,0.0
18:34:03,21.0395935,105.782895,-0.8,-0.71,-0.34,0.88,-0.24,0.0
18:34:03,21.0395935,105.782895,-0.8,-0.71,-0.31,0.91,-0.3,0.0
18:34:03,21.0395935,105.782895,-0.84,-0.72,-0.26,0.89,-0.3,0.0
18:34:03,21.0395935,105.782895,-0.86,-0.68,-0.28,0.89,-0.26,0.0
18:34:03,21.0395935,105.782895,-0.83,-0.71,-0.29,0.84,-0.24,0.0
18:34:03,21.0395935,105.782895,-0.78,-0.73,-0.3,0.93,-0.18,0.0
18:34:04,21.0395935,105.782895,-0.81,-0.72,-0.35,0.94,-0.3,0.0
18:34:04,21.039589166666666,105.78290366666667,-0.81,-0.7,-0.27,0.9,-0.34,0.0
18:34:04,21.039589166666666,105.78290366666667,-0.83,-0.7,-0.29,0.91,-0.3,0.0
18:34:04,21.039589166666666,105.78290366666667,-0.8,-0.7,-0.27,0.94,-0.3,0.0
18:34:04,21.039589166666666,105.78290366666667,-0.82,-0.71,-0.28,0.92,-0.35,0.0
18:34:04,21.039589166666666,105.78290366666667,-0.86,-0.7,-0.29,0.87,-0.27,0.0
18:34:04,21.039589166666666,105.78290366666667,-0.85,-0.71,-0.3,0.94,-0.31,0.0
18:34:04,21.039589166666666,105.78290366666667,-0.8,-0.73,-0.28,0.92,-0.31,0.0
18:34:04,21.039589166666666,105.78290366666667,-0.83,-0.71,-0.27,0.9,-0.24,0.0
18:34:04,21.039589166666666,105.78290366666667,-0.88,-0.71,-0.27,0.94,-0.24,0.0
18:34:05,21.039589166666666,105.78290366666667,-0.83,-0.72,-0.23,0.97,-0.21,0.0
