lat,lon,Ax,Ay,Gz
19:20:34,0,0,0,0,0,0
19:20:34,0,0,0,0,0,0
19:20:34,0,0,0,0,0,0
19:20:34,0,0,0,0,0,0
19:20:34,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:35,0,0,0,0,0,0
19:20:36,0,0,0,0,0,0
19:20:36,0,0,0,0,0,0
19:20:36,21.039437166666666,105.78275383333333,0,0,0,0
19:20:36,21.039437166666666,105.78275383333333,0,0,0,0
19:20:36,21.039437166666666,105.78275383333333,0,0,0,0
19:20:36,21.039437166666666,105.78275383333333,0,0,0,0
19:20:36,21.039437166666666,105.78275383333333,0,0,0,0
19:20:36,21.039437166666666,105.78275383333333,0,0,0,0
19:20:36,21.039437166666666,105.78275383333333,0,0,0,0
19:20:36,21.039437166666666,105.78275383333333,0,0,0,0
19:20:37,21.039437166666666,105.78275383333333,0,0,0,0
19:20:37,21.039436,105.78275383333333,0,0,0,0
19:20:37,21.039436,105.78275383333333,0,0,0,0
19:20:37,21.039436,105.78275383333333,0,0,0,0
19:20:37,21.039436,105.78275383333333,0,0,0,0
19:20:37,21.039436,105.78275383333333,0,0,0,0
19:20:37,21.039436,105.78275383333333,0,0,0,0
19:20:37,21.039436,105.78275383333333,0,0,0,0
19:20:37,21.039436,105.78275383333333,0,0,0,0
19:20:37,21.039436,105.78275383333333,0,0,0,0
19:20:38,21.039436,105.78275383333333,0,0,0,0
19:20:38,21.039435166666667,105.7827545,0,0,0,0
19:20:38,21.039435166666667,105.7827545,0,0,0,0
19:20:38,21.039435166666667,105.7827545,0,0,0,0
19:20:38,21.039435166666667,105.7827545,0,0,0,0
19:20:38,21.039435166666667,105.7827545,0,0,0,0
19:20:38,21.039435166666667,105.7827545,0,0,0,0
19:20:38,21.039435166666667,105.7827545,0,0,0,0
19:20:38,21.039435166666667,105.7827545,0,0,0,0
19:20:38,21.039435166666667,105.7827545,0,0,0,0
19:20:39,21.039435166666667,105.7827545,0,0,0,0
19:20:39,21.039435666666666,105.782754,0,0,0,0
19:20:39,21.039435666666666,105.782754,0,0,0,0
19:20:39,21.039435666666666,105.782754,0,0,0,0
19:20:39,21.039435666666666,105.782754,0,0,0,0
19:20:39,21.039435666666666,105.782754,-0.12,0.01,-0.1068115234375,69.88236232923892
19:20:39,21.039435666666666,105.782754,-0.17,0.04,-0.1983642578125,70.37154370215893
19:20:39,21.039435666666666,105.782754,-0.23,0.28,-0.1373291015625,71.2239264122093
19:20:39,21.039435666666666,105.782754,-0.06,0.11,-0.3662109375,71.33727103094763
19:20:39,21.039435666666666,105.782754,-0.28,0.17,-0.17547607421875,70.7395722113328
19:20:40,21.039435666666666,105.782754,-0.2,0.39,-0.5035400390625,70.7395722113328
19:20:40,21.0394365,105.78275366666666,-0.19,0.36,0.0152587890625,69.64011484134735
19:20:40,21.0394365,105.78275366666666,-0.4,0.41,-0.35858154296875,71.10911582270386
19:20:40,21.0394365,105.78275366666666,-0.24,0.38,-0.17547607421875,71.2239264122093
19:20:40,21.0394365,105.78275366666666,-0.21,0.48,-0.0762939453125,69.88236232923892
19:20:40,21.0394365,105.78275366666666,-0.26,0.41,-0.1678466796875,70.85651812223354
19:20:40,21.0394365,105.78275366666666,-0.25,0.41,-0.48065185546875,70.37154370215893
19:20:40,21.0394365,105.78275366666666,-0.34,0.78,-0.3204345703125,70.25095430034868
19:20:40,21.0394365,105.78275366666666,-0.27,0.49,-0.37384033203125,70.00505117707799
19:20:40,21.0394365,105.78275366666666,-0.31,0.62,-0.274658203125,70.12879996848444
19:20:41,21.0394365,105.78275366666666,-0.19,0.58,-0.02288818359375,70.25095430034868
19:20:41,21.039438166666667,105.78275483333333,-0.41,0.77,-0.3509521484375,71.2239264122093
19:20:41,21.039438166666667,105.78275483333333,-0.06,0.54,-0.1068115234375,70.7395722113328
19:20:41,21.039438166666667,105.78275483333333,-0.36,0.82,-0.20599365234375,70.62111108547722
19:20:41,21.039438166666667,105.78275483333333,-0.14,0.66,-0.79345703125,71.2239264122093
